step,x,theta,force
909,0.04771603620285574,0.0010032603276621652,0.0012207403790398877
910,0.047155391216394324,0.0010722200802711754,0.0012207403790398877
911,0.0466020804166124,0.0011360777281345467,0.0006103701895199438
912,0.04605227304849344,0.0012009848843882378,0.0006103701895199438
913,0.045505950795825485,0.001267344506443489,0.0006103701895199438
914,0.04496309504137504,0.0013355661743450294,0.0006103701895199438
915,0.0444236867513087,0.0014060686335263365,0.0012207403790398877
916,0.04389151733282791,0.0014735659217840038,0.0015259254737998596
917,0.04336847205125832,0.001535644699044767,0.0015259254737998596
918,0.04285453154632027,0.0015927308906701786,0.0006103701895199438
919,0.04234396154950159,0.0016537909133592288,0.0009155552842799158
920,0.04183865117434758,0.0017163267672357203,0.0009155552842799158
921,0.041338582907101955,0.0017807237561404637,0.0009155552842799158
922,0.04084373881070811,0.0018473764967460123,0.0018311105685598315
923,0.04035981687638299,0.0019081166703763155,0.0018311105685598315
924,0.0398867979860537,0.001963364873542534,0.0015259254737998596
925,0.039422759230260604,0.0020163626186398198,0.0015259254737998596
926,0.03896768476216961,0.0020674585361400337,0.0012207403790398877
927,0.0385196538932126,0.002119845280580822,0.0012207403790398877
928,0.038078651967624194,0.0021738452800341454,0.0012207403790398877
929,0.03764466395940143,0.0022297891079923558,0.0015259254737998596
930,0.037219579866969464,0.0022851592940009535,0.0018311105685598315
931,0.036805289131115256,0.002337450634481313,0.0021362956633198035
932,0.03640368135706751,0.0023841543068787237,0.0018311105685598315
933,0.03601283605898203,0.0024284585066498246,0.0018311105685598315
934,0.03563273984083945,0.0024706579463749253,0.0018311105685598315
935,0.035263379994866194,0.002511032197317534,0.0015259254737998596
936,0.034902838930047794,0.002552705770846258,0.0015259254737998596
937,0.03455110506590293,0.002595933438817703,0.0015259254737998596
938,0.03420816644927391,0.0026409781721308005,0.0015259254737998596
939,0.03387401068125184,0.002688112748399773,0.0018311105685598315
940,0.03355053032858269,0.0027347631910835625,0.0018311105685598315
941,0.03323771187169251,0.0027812269318055216,0.0021362956633198035
942,0.03293744741664043,0.002824940127707696,0.0021362956633198035
943,0.03264972363621181,0.0028661959777042056,0.0018311105685598315
944,0.03237262250544522,0.002908128542644447,0.0018311105685598315
945,0.03210613219098294,0.0029509981577785006,0.0018311105685598315
946,0.0318502406653729,0.0029950694285893007,0.0018311105685598315
947,0.03160493563239773,0.0030406128735744834,0.0021362956633198035
948,0.03137210993773349,0.003085048376962465,0.0021362956633198035
949,0.031151750518172767,0.0031286633302835885,0.0024414807580797754
950,0.030945750114783663,0.003168879917525682,0.0018311105685598315
951,0.030750285244567112,0.0032116897927240047,0.0021362956633198035
952,0.030567249858712054,0.003254488517721039,0.0021362956633198035
953,0.03039663167810779,0.003297546234419332,0.0021362956633198035
954,0.03023841842684941,0.003341133014343715,0.0024414807580797754
955,0.03009450324104245,0.003382662349415353,0.0024414807580797754
956,0.029964873618681206,0.003422409284495119,0.0024414807580797754
957,0.029849517647903834,0.0034606358813755412,0.0024414807580797754
958,0.029748423928100554,0.0034975929543920757,0.0024414807580797754
959,0.029661581494745928,0.003533521724107392,0.0024414807580797754
960,0.02958897974745737,0.0035686554000208563,0.0027466658528397473
961,0.02953251386686965,0.0036003624914859177,0.0027466658528397473
962,0.02949217377554739,0.003628864702290915,0.0024414807580797754
963,0.029466044892912976,0.003657220323938034,0.0021362956633198035
964,0.029452213557736206,0.003688467423473177,0.0024414807580797754
965,0.0294525771228047,0.0037199267226024715,0.0024414807580797754
966,0.029467126625551975,0.0037517953992338236,0.0030518509475997192
967,0.02949966401430241,0.003778555552228184,0.0030518509475997192
968,0.029550180148084734,0.0038004082826692516,0.0027466658528397473
969,0.029616761865407126,0.0038203806636099183,0.0027466658528397473
970,0.029699402898244787,0.0038386105921474766,0.0027466658528397473
971,0.029798097517915904,0.003855224099822549,0.0027466658528397473
972,0.029912840495528156,0.0038703362227907262,0.0027466658528397473
973,0.030043627065828686,0.0038840517971189706,0.0030518509475997192
974,0.0301923583799243,0.0038936079775306956,0.0024414807580797754
975,0.030355219532348543,0.003904807727464562,0.0027466658528397473
976,0.030534113267815972,0.003914853142186759,0.0030518509475997192
977,0.030730941859583704,0.00392095668864451,0.0030518509475997192
978,0.030945702426308917,0.003923181756462629,0.0030518509475997192
979,0.031178393217302643,0.003921566860875321,0.0030518509475997192
980,0.03142901359434731,0.0039161260427344234,0.0030518509475997192
981,0.03169756402064926,0.0039068491115524205,0.0027466658528397473
982,0.031982140571144756,0.0038965599406874584,0.0027466658528397473
983,0.03228274590673363,0.0038851999900098967,0.0030518509475997192
984,0.032601288464344576,0.003869846125029367,0.0030518509475997192
985,0.03293777150237786,0.0038504266609887617,0.0027466658528397473
986,0.03329029393910001,0.003829702917486259,0.0030518509475997192
987,0.03366076683033287,0.003804694144637406,0.0030518509475997192
988,0.03404919612031616,0.0037752695692919052,0.0027466658528397473
989,0.03445368349658935,0.0037441295864467533,0.0030518509475997192
990,0.03487614288482826,0.0037082303101005324,0.0030518509475997192
991,0.035316583216994414,0.003667375237443678,0.0027466658528397473
992,0.03577310930428558,0.0036241960422466854,0.0030518509475997192
993,0.036247638351118015,0.00357557670739541,0.0030518509475997192
994,0.03674018274270664,0.0035212447589580017,0.0024414807580797754
995,0.03724694545263888,0.0034666098155791687,0.0021362956633198035
996,0.03776603657882403,0.0034141872388628123,0.0024414807580797754
997,0.03829937727819228,0.0033607740556928726,0.0030518509475997192
998,0.03885079355944997,0.003300323039676925,0.003357036042359691
999,0.039422206229529716,0.003229638924066569,0.0030518509475997192
